date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:11	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2024%20Jun%202025%2019:01:11%20GMT	https://shakir.local/wp-admin/admin.php?page=galleries_bwg	D:/website/nmpc-v2/shakir.local/wp-admin/admin.92218d.delayed	(from https://shakir.local/services/)
00:31:12	66321/66321	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:12%20GMT	https://shakir.local/bwg_gallery/protection-of-families-who-are-facing-mental-illness/	D:/website/nmpc-v2/shakir.local/bwg_gallery/protection-of-families-who-are-facing-mental-illness/index.html	(from https://shakir.local/services/)
00:31:12	63010/63010	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:12%20GMT	https://shakir.local/bwg_gallery/protection-for-aged-couples/	D:/website/nmpc-v2/shakir.local/bwg_gallery/protection-for-aged-couples/index.html	(from https://shakir.local/services/)
00:31:12	1492/1492	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:12%20GMT	https://shakir.local/wp-admin/upgrade.php?_wp_http_referer=%2Fwp-admin%2Fadmin.php%3Fpage%3Dgalleries_bwg	D:/website/nmpc-v2/shakir.local/wp-admin/upgrade6de0.html	(from https://shakir.local/services/)
00:31:12	346491/346491	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-5497b%22	https://shakir.local/wp-content/uploads/2020/07/DSC_2489-1.jpg	D:/website/nmpc-v2/shakir.local/wp-content/uploads/2020/07/DSC_2489-1.jpg	(from https://shakir.local/services/)
00:31:13	62151/62151	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:12%20GMT	https://shakir.local/bwg_gallery/protection-of-mothers-at-their-own-home/	D:/website/nmpc-v2/shakir.local/bwg_gallery/protection-of-mothers-at-their-own-home/index.html	(from https://shakir.local/services/)
00:31:13	631040/631040	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9a100%22	https://shakir.local/wp-content/uploads/2020/06/IMG_1563-1.jpg	D:/website/nmpc-v2/shakir.local/wp-content/uploads/2020/06/IMG_1563-1.jpg	(from https://shakir.local/services/)
00:31:13	67189/67189	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:13%20GMT	https://shakir.local/bwg_gallery/self-employment-programs/	D:/website/nmpc-v2/shakir.local/bwg_gallery/self-employment-programs/index.html	(from https://shakir.local/services/)
00:31:13	349575/349575	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-55587%22	https://shakir.local/wp-content/uploads/2020/07/IMG_1571.jpg	D:/website/nmpc-v2/shakir.local/wp-content/uploads/2020/07/IMG_1571.jpg	(from https://shakir.local/services/)
00:31:14	76468/76468	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:13%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-8/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-8/index.html	(from https://shakir.local/services/)
00:31:14	61944/61944	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:13%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-16/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-16/index.html	(from https://shakir.local/services/)
00:31:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:14%20GMT	https://shakir.local/services/donate	D:/website/nmpc-v2/shakir.local/services/donate	(from https://shakir.local/services/)
00:31:18	62842/62842	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:14%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-2-3/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-2-3/index.html	(from https://shakir.local/services/)
00:31:18	61830/61830	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:15%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-3-2/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-3-2/index.html	(from https://shakir.local/services/)
00:31:19	65142/65142	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:15%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-22/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-22/index.html	(from https://shakir.local/services/)
00:31:19	65004/65004	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:15%20GMT	https://shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-5/	D:/website/nmpc-v2/shakir.local/bwg_gallery/old-age-home-2-3-2-2-3-2-5/index.html	(from https://shakir.local/services/)
00:31:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:20%20GMT	https://shakir.local/?p=423	D:/website/nmpc-v2/shakir.local/indexb351.html	(from https://shakir.local/photo-gallery/)
00:31:20	45486/45486	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2019:01:20%20GMT	https://shakir.local/photo-gallery/nmpctrust@gmail.com	D:/website/nmpc-v2/shakir.local/photo-gallery/nmpctrust@gmail.9c.delayed	(from https://shakir.local/photo-gallery/)
00:31:20	58678/58678	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-e536%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1480.jpg?bwg=1590584775	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1480f145.jpg	(from https://shakir.local/photo-gallery/)
00:31:21	61521/61521	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-f051%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7725.jpg?bwg=1592635333	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77253736.jpg	(from https://shakir.local/photo-gallery/)
00:31:21	28731/28731	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-703b%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0000.jpg?bwg=1592633440	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA00004c9c.jpg	(from https://shakir.local/photo-gallery/)
00:31:21	31381/31381	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-7a95%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20191212-WA0033_(1).jpg?bwg=1592635575	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20191212-WA0033_(1)ecc0.jpg	(from https://shakir.local/photo-gallery/)
00:31:21	86780/86780	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:21%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1	D:/website/nmpc-v2/shakir.local/photo-gallery/index5783.html	(from https://shakir.local/photo-gallery/)
00:31:21	58160/58160	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-e330%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_0822.jpg?bwg=1594817967	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_08223b7e.jpg	(from https://shakir.local/photo-gallery/)
00:31:22	27354/27354	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-6ada%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/20190603_121439_(1).jpg?bwg=1596357721	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/20190603_121439_(1)6dfa.jpg	(from https://shakir.local/photo-gallery/)
00:31:22	31225/31225	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-79f9%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0009.jpg?bwg=1592634452	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0009e1d2.jpg	(from https://shakir.local/photo-gallery/)
00:31:22	26641/26641	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-6811%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/homecare.jpg?bwg=1594818250	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/homecare5f7b.jpg	(from https://shakir.local/photo-gallery/)
00:31:22	84814/84814	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:22%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14	D:/website/nmpc-v2/shakir.local/photo-gallery/index797b.html	(from https://shakir.local/photo-gallery/)
00:31:22	72532/72532	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-11b54%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1559.jpg?bwg=1590585191	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1559271d.jpg	(from https://shakir.local/photo-gallery/)
00:31:23	39399/39399	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-99e7%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-19.jpg?bwg=1594478560	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-19d72c.jpg	(from https://shakir.local/photo-gallery/)
00:31:23	51909/51909	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-cac5%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1531.jpg?bwg=1594817766	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_15311fe2.jpg	(from https://shakir.local/photo-gallery/)
00:31:23	8074/8074	---M--	200	added ('OK')	image/png	etag:%226317eab4-1f8a%22	https://shakir.local/wp-content/plugins/photo-gallery/images/no-image.png	D:/website/nmpc-v2/shakir.local/wp-content/plugins/photo-gallery/images/no-image.png	(from https://shakir.local/photo-gallery/)
00:31:23	77483/77483	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:23%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5	D:/website/nmpc-v2/shakir.local/photo-gallery/index6966.html	(from https://shakir.local/photo-gallery/)
00:31:23	58072/58072	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-e2d8%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7752.jpg?bwg=1592633259	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7752029e.jpg	(from https://shakir.local/photo-gallery/)
00:31:24	40725/40725	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9f15%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7700.jpg?bwg=1590584931	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_770035a7.jpg	(from https://shakir.local/photo-gallery/)
00:31:24	24000/24000	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-5dc0%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/WhatsApp_Image_2020-06-07_at_3.32.21_AM.jpeg?bwg=1592633447	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/WhatsApp_Image_2020-06-07_at_3.32.21_AM5ce7.jpg	(from https://shakir.local/photo-gallery/)
00:31:24	81076/81076	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-13cb4%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_0669.jpg?bwg=1592633779	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_06692f7f.jpg	(from https://shakir.local/photo-gallery/)
00:31:24	77609/77609	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:24%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=15	D:/website/nmpc-v2/shakir.local/photo-gallery/indexb319.html	(from https://shakir.local/photo-gallery/)
00:31:24	42479/42479	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-a5ef%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/PETALS282.jpg?bwg=1592634039	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/PETALS282b9cc.jpg	(from https://shakir.local/photo-gallery/)
00:31:25	86895/86895	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-1536f%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2503.jpg?bwg=1592635720	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2503f03a.jpg	(from https://shakir.local/photo-gallery/)
00:31:25	50270/50270	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-c45e%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/020.jpg?bwg=1592635005	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/02081be.jpg	(from https://shakir.local/photo-gallery/)
00:31:25	75566/75566	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:25%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=21	D:/website/nmpc-v2/shakir.local/photo-gallery/index3b38.html	(from https://shakir.local/photo-gallery/)
00:31:25	35266/35266	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-89c2%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20191110-WA0023.jpg?bwg=1592634810	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20191110-WA00233348.jpg	(from https://shakir.local/photo-gallery/)
00:31:26	32129/32129	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-7d81%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0018.jpg?bwg=1592635195	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA001851e5.jpg	(from https://shakir.local/photo-gallery/)
00:31:27	78430/78430	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:26%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=23	D:/website/nmpc-v2/shakir.local/photo-gallery/index93f1.html	(from https://shakir.local/photo-gallery/)
00:31:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:26%20GMT	https://shakir.local/photo-gallery/donate	D:/website/nmpc-v2/shakir.local/photo-gallery/donate	(from https://shakir.local/photo-gallery/)
00:31:29	104343/104343	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:27%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=18	D:/website/nmpc-v2/shakir.local/photo-gallery/indexc2ba.html	(from https://shakir.local/photo-gallery/)
00:31:31	87697/87697	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:27%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=10	D:/website/nmpc-v2/shakir.local/photo-gallery/index07dc.html	(from https://shakir.local/photo-gallery/)
00:31:31	74670/74670	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:27%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=22	D:/website/nmpc-v2/shakir.local/photo-gallery/index6f5b.html	(from https://shakir.local/photo-gallery/)
00:31:31	74631/74631	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:27%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=3	D:/website/nmpc-v2/shakir.local/photo-gallery/index3300.html	(from https://shakir.local/photo-gallery/)
00:31:32	79356/79356	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:29%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=20	D:/website/nmpc-v2/shakir.local/photo-gallery/indexc9d6.html	(from https://shakir.local/photo-gallery/)
00:31:32	22523/22523	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:01:32%20GMT	https://shakir.local/wp-json/wp/v2/pages/682	D:/website/nmpc-v2/shakir.local/wp-json/wp/v2/pages/682.json	(from https://shakir.local/video-gallery/)
00:31:33	75553/75553	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:32%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=2	D:/website/nmpc-v2/shakir.local/photo-gallery/index4344.html	(from https://shakir.local/photo-gallery/)
00:31:34	2033/2033	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:01:32%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fvideo-gallery%2F	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embedac9d.json	(from https://shakir.local/video-gallery/)
00:31:34	74759/74759	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:33%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=6	D:/website/nmpc-v2/shakir.local/photo-gallery/indexa1fb.html	(from https://shakir.local/photo-gallery/)
00:31:35	77390/77390	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:33%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=7	D:/website/nmpc-v2/shakir.local/photo-gallery/indexf238.html	(from https://shakir.local/photo-gallery/)
00:31:35	82174/82174	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:33%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=8	D:/website/nmpc-v2/shakir.local/photo-gallery/indexf6da.html	(from https://shakir.local/photo-gallery/)
00:31:35	77549/77549	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:34%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=16	D:/website/nmpc-v2/shakir.local/photo-gallery/index816b.html	(from https://shakir.local/photo-gallery/)
00:31:37	2176/2176	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2019:01:34%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fvideo-gallery%2F&format=xml	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embed53cc	(from https://shakir.local/video-gallery/)
00:31:37	77417/77417	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:35%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=9	D:/website/nmpc-v2/shakir.local/photo-gallery/indexac64.html	(from https://shakir.local/photo-gallery/)
00:31:37	78425/78425	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:35%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=12	D:/website/nmpc-v2/shakir.local/photo-gallery/index7646.html	(from https://shakir.local/photo-gallery/)
00:31:37	77582/77582	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:36%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=11	D:/website/nmpc-v2/shakir.local/photo-gallery/index7f37.html	(from https://shakir.local/photo-gallery/)
00:31:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:37%20GMT	https://shakir.local/?p=682	D:/website/nmpc-v2/shakir.local/index31fc.html	(from https://shakir.local/video-gallery/)
00:31:38	45486/45486	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2019:01:37%20GMT	https://shakir.local/video-gallery/nmpctrust@gmail.com	D:/website/nmpc-v2/shakir.local/video-gallery/nmpctrust@gmail.com	(from https://shakir.local/video-gallery/)
00:31:38	74686/74686	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:01:37%20GMT	https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=13	D:/website/nmpc-v2/shakir.local/photo-gallery/index2cdf.html	(from https://shakir.local/photo-gallery/)
00:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:38%20GMT	https://shakir.local/video-gallery/donate	D:/website/nmpc-v2/shakir.local/video-gallery/donate	(from https://shakir.local/video-gallery/)
00:31:38	5811/5811	---MCZ	200	added ('OK')	text/css	etag:W/%226317eaba-16b3%22	https://shakir.local/wp-content/uploads/elementor/css/post-783.css?ver=1632253107	D:/website/nmpc-v2/shakir.local/wp-content/uploads/elementor/css/post-783563b.css	(from https://shakir.local/newspaper-articles/)
00:31:39	54393/54393	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:01:39%20GMT	https://shakir.local/wp-json/wp/v2/pages/783	D:/website/nmpc-v2/shakir.local/wp-json/wp/v2/pages/783.json	(from https://shakir.local/newspaper-articles/)
00:31:39	2058/2058	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:01:39%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fnewspaper-articles%2F	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embed48cc.json	(from https://shakir.local/newspaper-articles/)
00:31:39	2201/2201	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2019:01:39%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fnewspaper-articles%2F&format=xml	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embed70d7	(from https://shakir.local/newspaper-articles/)
00:31:40	45486/45486	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2019:01:39%20GMT	https://shakir.local/newspaper-articles/nmpctrust@gmail.com	D:/website/nmpc-v2/shakir.local/newspaper-articles/nmpctrust@gmail.com	(from https://shakir.local/newspaper-articles/)
00:31:40	212385/212385	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-33da1%22	https://shakir.local/wp-content/uploads/photo-gallery/7118d5ab-c4fd-479f-b398-adbf6b60b073_(1).jpg?bwg=1595477641	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/7118d5ab-c4fd-479f-b398-adbf6b60b073_(1)5ba7.jpg	(from https://shakir.local/newspaper-articles/)
00:31:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:01:40%20GMT	https://shakir.local/?p=783	D:/website/nmpc-v2/shakir.local/indexd2e2.html	(from https://shakir.local/newspaper-articles/)
00:31:40	81372/81372	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-13ddc%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/7118d5ab-c4fd-479f-b398-adbf6b60b073_(1).jpg?bwg=1595477641	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/7118d5ab-c4fd-479f-b398-adbf6b60b073_(1)5ba7.jpg	(from https://shakir.local/newspaper-articles/)
00:31:40	61928/61928	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-f1e8%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-19.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-19a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:40	39399/39399	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-99e7%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-19.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-19a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:40	53677/53677	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-d1ad%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-20.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-20a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:41	36650/36650	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-8f2a%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-20.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-20a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:41	83524/83524	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-14644%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-17.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-17a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:41	53669/53669	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-d1a5%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-17.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-17a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:41	75137/75137	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-12581%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-18.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-18a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:42	49633/49633	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-c1e1%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-18.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-18a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:42	98103/98103	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-17f37%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-13.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-13a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:42	65560/65560	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-10018%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-13.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-13a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:42	60359/60359	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-ebc7%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-16.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-16a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:42	40099/40099	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9ca3%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-16.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/paper_cut_02-16a3e5.jpg	(from https://shakir.local/newspaper-articles/)
00:31:43	96541/96541	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-1791d%22	https://shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-11.jpg?bwg=1594480434	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/paper_cut_02-11a3e5.jpg	(from https://shakir.local/newspaper-articles/)
